Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
28469, 151.56, -3.06, -174.81, -3.66, 0.51, -9.93, -3.14, -0.36, -0.17, -0.52, 0.87, -9.75, 15.50, -17.25, 7.50, -0.05, 0.20, -1.33, 150.81, -3.00, -174.81, -0.05, -0.97, -0.25, 0.01, 64, 151, 379, 373, 
28483,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 12, 35.00, 46.57, 2.50, 1.00, 0.00, 
28489,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 12, 3, 33.00, 46.57, 2.50, 1.00, 0.00, 
28495,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 12, 3, 4, 31.00, 56.56, 2.50, 1.00, 0.00, 
28504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 12, 3, 4, 5, 30.00, 56.56, 2.50, 1.00, 0.00, 
28514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 12, 3, 4, 5, 5, 29.00, 61.57, 2.50, 1.00, 0.00, 
28524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 5, 5, 6, 23.00, 76.64, 2.50, 1.00, 0.00, 
28534,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 5, 5, 6, 6, 26.00, 69.18, 2.50, 1.00, 0.00, 
28544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 5, 27.00, 66.71, 2.50, 1.00, 0.00, 
28554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 64.23, 2.50, 1.00, 0.00, 
28564, 144.69, -2.94, -174.81, -1.12, 0.90, -10.38, -0.61, 0.02, -0.62, -0.50, 0.88, -9.75, 18.06, -21.50, 8.75, -0.06, 0.19, -1.40, 144.69, -2.94, -174.81, -0.05, -0.95, -0.30, 0.01, 52, 144, 406, 24, 
28581,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 17, 40.00, 34.13, 2.50, 1.00, 0.00, 
28586,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 17, 3, 37.00, 34.13, 2.50, 1.00, 0.00, 
28593,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 17, 3, 4, 35.00, 46.58, 2.50, 1.00, 0.00, 
28598,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 17, 3, 4, 3, 33.00, 46.58, 2.50, 1.00, 0.00, 
28604,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 17, 3, 4, 3, 3, 30.00, 59.08, 2.50, 1.00, 0.00, 
28614,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 6, 19.00, 86.69, 2.50, 1.00, 0.00, 
28624,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 6, 6, 22.00, 79.27, 2.50, 1.00, 0.00, 
28634,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 6, 6, 6, 24.00, 74.33, 2.50, 1.00, 0.00, 
28644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 6, 6, 6, 5, 26.00, 69.37, 2.50, 1.00, 0.00, 
28654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 61.88, 2.50, 1.00, 0.00, 
28664,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 61.89, 2.50, 1.00, 0.00, 
28668, 138.06, -2.94, -174.75, -0.40, -1.15, -9.03, 0.09, -2.04, 0.72, -0.50, 0.88, -9.75, 20.19, -16.06, 8.06, -0.01, 0.11, -1.34, 137.37, -2.94, -174.81, -0.05, -0.93, -0.36, 0.01, 65, 138, 401, 38, 
28686,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 14, 37.00, 41.82, 2.50, 1.00, 0.00, 
28692,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 14, 4, 35.00, 41.82, 2.50, 1.00, 0.00, 
28698,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 14, 4, 3, 33.00, 51.79, 2.50, 1.00, 0.00, 
28704,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 14, 4, 3, 4, 31.00, 51.79, 2.50, 1.00, 0.00, 
28714,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 14, 4, 3, 4, 6, 31.00, 56.78, 2.50, 1.00, 0.00, 
28724,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 6, 5, 22.00, 79.36, 2.50, 1.00, 0.00, 
28734,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 6, 5, 6, 24.00, 74.42, 2.50, 1.00, 0.00, 
28744,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 6, 5, 6, 6, 27.00, 66.95, 2.50, 1.00, 0.00, 
28754,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 61.96, 2.50, 1.00, 0.00, 
28764,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 61.97, 2.50, 1.00, 0.00, 
28768, 131.37, -2.94, -174.75, -1.89, 0.32, -10.11, -1.39, -0.56, -0.36, -0.50, 0.88, -9.75, 21.56, -13.25, 8.06, -0.05, 0.18, -1.34, 130.62, -2.87, -174.81, -0.05, -0.91, -0.42, 0.00, 60, 131, 400, 24, 
28787,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 15, 39.00, 36.88, 2.50, 1.00, 0.00, 
28792,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 15, 3, 36.00, 36.88, 2.50, 1.00, 0.00, 
28797,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 15, 3, 3, 33.00, 51.85, 2.50, 1.00, 0.00, 
28804,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 15, 3, 3, 4, 31.00, 51.85, 2.50, 1.00, 0.00, 
28814,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 15, 3, 3, 4, 6, 31.00, 56.84, 2.50, 1.00, 0.00, 
28824,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 6, 5, 21.00, 81.93, 2.50, 1.00, 0.00, 
28834,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 6, 5, 6, 24.00, 74.49, 2.50, 1.00, 0.00, 
28844,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 6, 5, 6, 6, 27.00, 67.02, 2.50, 1.00, 0.00, 
28854,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 62.03, 2.50, 1.00, 0.00, 
28864,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 7, 30.00, 59.53, 2.50, 1.00, 0.00, 
28868, 124.50, -2.81, -174.75, -1.67, 0.39, -9.79, -1.18, -0.50, -0.04, -0.48, 0.89, -9.75, 22.06, -9.56, 8.75, -0.09, 0.05, -1.27, 123.81, -2.87, -174.69, -0.05, -0.88, -0.47, 0.00, 61, 124, 400, 36, 
28883,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 12, 37.00, 41.96, 2.50, 1.00, 0.00, 
28889,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 12, 3, 34.00, 41.96, 2.50, 1.00, 0.00, 
28894,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 12, 3, 3, 31.00, 56.95, 2.50, 1.00, 0.00, 
28904,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 12, 3, 3, 6, 31.00, 56.94, 2.50, 1.00, 0.00, 
28914,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 12, 3, 3, 6, 6, 30.00, 59.44, 2.50, 1.00, 0.00, 
28924,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 6, 6, 6, 24.00, 74.50, 2.50, 1.00, 0.00, 
28934,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 6, 6, 6, 5, 26.00, 69.54, 2.50, 1.00, 0.00, 
28944,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 62.05, 2.50, 1.00, 0.00, 
28954,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 7, 30.00, 59.55, 2.50, 1.00, 0.00, 
28964,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 7, 6, 30.00, 59.55, 2.50, 1.00, 0.00, 
28969, 117.62, -2.75, -174.62, -0.94, 0.76, -10.52, -0.46, -0.14, -0.76, -0.47, 0.90, -9.75, 23.06, -7.06, 8.38, -0.11, 0.09, -1.20, 116.94, -2.75, -174.62, -0.05, -0.85, -0.52, -0.00, 60, 117, 407, 403, 
28988,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 7, 6, 14, 38.00, 39.47, 2.50, 1.00, 0.00, 
28993,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 14, 3, 36.00, 39.47, 2.50, 1.00, 0.00, 
28999,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 14, 3, 5, 35.00, 46.92, 2.50, 1.00, 0.00, 
29005,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 14, 3, 5, 3, 31.00, 46.92, 2.50, 1.00, 0.00, 
29014,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 14, 3, 5, 3, 5, 30.00, 59.42, 2.50, 1.00, 0.00, 
29024,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 3, 5, 6, 22.00, 79.50, 2.50, 1.00, 0.00, 
29034,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 3, 5, 6, 6, 25.00, 72.05, 2.50, 1.00, 0.00, 
29044,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 5, 6, 6, 5, 25.00, 72.10, 2.50, 1.00, 0.00, 
29054,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 64.62, 2.50, 1.00, 0.00, 
29064,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 62.13, 2.50, 1.00, 0.00, 
29068, 110.87, -2.69, -174.25, -1.58, -0.90, -9.36, -1.11, -1.88, 0.38, -0.46, 0.97, -9.74, 23.19, 0.50, 8.38, -0.22, 0.09, -1.22, 110.19, -2.75, -174.06, -0.06, -0.82, -0.57, -0.01, 59, 110, 408, 26, 
29086,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 14, 37.00, 42.06, 2.50, 1.00, 0.00, 
29230, 100.50, -2.87, -173.69, -3.27, 3.12, -10.30, -2.77, 2.04, -0.57, -0.49, 1.07, -9.73, 21.19, 1.50, 7.50, 0.05, 0.14, -1.03, 100.50, -2.87, -173.69, -0.06, -0.77, -0.64, -0.02, 14, 100, 399, 26, 
29486,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 14, 196, 227.00, 0.00, 2.50, 1.00, 0.00, 
29734, 82.87, -3.00, -173.69, -0.55, 0.44, -9.54, -0.08, 0.34, -0.13, -0.51, 1.07, -9.73, 18.69, 10.69, 8.38, -0.01, -0.00, 0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 196, 82, 419, 0, 
29760,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 14, 196, 33, 255.00, 0.00, 2.50, 1.00, 0.00, 
29765, 82.87, -3.00, -173.62, -0.56, 1.25, -9.92, -0.12, -0.07, -0.07, -0.51, 1.07, -9.73, 18.69, 10.69, 8.38, -0.01, -0.01, -0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 33, 82, 421, 0, 
29784,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 14, 196, 33, 0, 249.00, 0.00, 2.50, 1.00, 0.00, 
29791, 82.87, -3.00, -173.62, -0.58, 1.09, -9.70, -0.06, 0.01, 0.03, -0.51, 1.07, -9.73, 19.50, 10.25, 9.56, 0.00, -0.00, 0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 0, 82, 421, 0, 
29805,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 14, 196, 33, 0, 0, 243.00, 0.00, 2.50, 1.00, 0.00, 
29811, 82.87, -3.00, -173.62, -0.61, 1.09, -9.80, -0.09, 0.01, -0.06, -0.51, 1.07, -9.73, 19.50, 10.25, 9.56, 0.00, -0.00, 0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 0, 82, 422, 0, 
29827,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 196, 33, 0, 0, 0, 229.00, 0.00, 2.50, 1.00, 0.00, 
29832, 82.87, -3.00, -173.62, -0.59, 1.13, -9.76, -0.07, 0.06, -0.02, -0.51, 1.07, -9.73, 19.50, 10.25, 9.56, 0.00, 0.00, -0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 0, 82, 421, 0, 
29845,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 33, 0, 0, 0, 0, 33.00, 41.50, 2.50, 1.00, 0.00, 
29852, 82.87, -3.00, -173.62, -0.59, 1.10, -9.78, -0.07, 0.02, -0.04, -0.51, 1.07, -9.73, 19.06, 10.25, 7.69, 0.00, 0.00, -0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 0, 82, 421, 0, 
29871,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 124.30, 2.50, 1.00, 0.00, 
29876, 82.87, -3.00, -173.62, -0.70, 1.03, -9.86, 0.00, 0.12, 0.03, -0.51, 1.07, -9.73, 19.06, 10.25, 7.69, 0.00, -0.00, -0.00, 82.87, -3.00, -173.62, -0.06, -0.66, -0.75, -0.02, 0, 82, 414, 0, 
29894,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 0, 0.00, 124.60, 2.50, 1.00, 0.00, 
29899,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 0, 1, 1.00, 124.60, 2.50, 1.00, 0.00, 
29904,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 0, 1, 0, 1.00, 122.39, 2.50, 1.00, 0.00, 
29910,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 1, 0, 1, 2.00, 122.39, 2.50, 1.00, 0.00, 
29916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 1, 0, 1, 0, 2.00, 120.17, 2.50, 1.00, 0.00, 
29921,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 0, 1, 0, 1, 3.00, 120.17, 2.50, 1.00, 0.00, 
29926,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 1, 0, 1, 0, 2.00, 120.45, 2.50, 1.00, 0.00, 
29933,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 0, 1, 0, 1, 3.00, 120.45, 2.50, 1.00, 0.00, 
29938,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 1, 0, 1, 1, 3.00, 118.22, 2.50, 1.00, 0.00, 
29943,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 0, 1, 1, 1, 4.00, 118.22, 2.50, 1.00, 0.00, 
29948,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 1, 1, 1, 1, 4.00, 115.98, 2.50, 1.00, 0.00, 
29954,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 1, 5.00, 115.98, 2.50, 1.00, 0.00, 
29960,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 1, 5.00, 113.73, 2.50, 1.00, 0.00, 
29965, 82.31, -3.12, -173.62, -1.56, -0.80, -9.57, 1.34, -1.65, 0.82, -0.54, 1.08, -9.73, 19.50, 17.87, 4.19, -0.03, -0.03, -0.29, 82.19, -3.19, -173.56, -0.06, -0.66, -0.75, -0.02, 9, 82, 400, 40, 
29981,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 1, 4, 8.00, 106.45, 2.50, 1.00, 0.00, 
29988,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 4, 2, 9.00, 106.45, 2.50, 1.00, 0.00, 
29993,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 4, 2, 1, 9.00, 104.16, 2.50, 1.00, 0.00, 
30000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 4, 2, 1, 2, 10.00, 104.16, 2.50, 1.00, 0.00, 
30005,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 2, 1, 2, 2, 11.00, 99.35, 2.50, 1.00, 0.00, 
30010,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 2, 2, 1, 8.00, 99.35, 2.50, 1.00, 0.00, 
