Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
7069,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 3, 16.00, 50.92, 2.50, 1.00, 0.00, 
7073, 112.87, -3.31, -175.00, -1.29, 0.80, -8.91, -0.72, -0.03, 0.84, -0.56, 0.84, -9.75, -5.50, -63.88, -5.37, -0.01, 0.01, 0.02, 112.87, -3.31, -175.06, 0.05, 0.83, 0.55, -0.00, 26, 112, 408, 11, 
7103,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 3, 16.00, 51.06, 2.50, 1.00, 0.00, 
7113,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 3, 3, 16.00, 51.20, 2.50, 1.00, 0.00, 
7123,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 53.85, 2.50, 1.00, 0.00, 
7133,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 4, 16.00, 51.49, 2.50, 1.00, 0.00, 
7143,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 16.00, 51.63, 2.50, 1.00, 0.00, 
7153,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 3, 16.00, 51.77, 2.50, 1.00, 0.00, 
7163,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 3, 16.00, 51.91, 2.50, 1.00, 0.00, 
7170, 112.69, -3.37, -175.06, 0.24, -0.90, -10.36, 0.84, -1.74, -0.61, -0.59, 0.84, -9.75, -6.19, -57.75, -6.87, -0.04, -0.05, -0.01, 112.69, -3.44, -175.00, 0.05, 0.83, 0.55, -0.00, 22, 112, 409, 14, 
7198,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 3, 3, 16.00, 52.05, 2.50, 1.00, 0.00, 
7208,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 4, 16.00, 52.19, 2.50, 1.00, 0.00, 
7218,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 16.00, 52.33, 2.50, 1.00, 0.00, 
7228,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 3, 16.00, 52.47, 2.50, 1.00, 0.00, 
7238,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 4, 17.00, 50.10, 2.50, 1.00, 0.00, 
7248,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 4, 3, 17.00, 50.23, 2.50, 1.00, 0.00, 
7258,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 50.36, 2.50, 1.00, 0.00, 
7268,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 50.49, 2.50, 1.00, 0.00, 
7272, 112.56, -3.25, -175.12, 0.30, 0.37, -8.88, 0.87, -0.45, 0.86, -0.56, 0.82, -9.75, -6.87, -62.56, -6.06, -0.00, 0.05, 0.04, 112.56, -3.25, -175.12, 0.05, 0.83, 0.55, -0.00, 27, 112, 413, 1, 
7300,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 3, 17.00, 50.62, 2.50, 1.00, 0.00, 
7310,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 3, 16.00, 53.26, 2.50, 1.00, 0.00, 
7320,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 3, 4, 17.00, 50.89, 2.50, 1.00, 0.00, 
7330,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 16.00, 53.53, 2.50, 1.00, 0.00, 
7340,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 51.16, 2.50, 1.00, 0.00, 
7350,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 51.29, 2.50, 1.00, 0.00, 
7360,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 48.91, 2.50, 1.00, 0.00, 
7370,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 51.54, 2.50, 1.00, 0.00, 
7375, 112.56, -3.37, -175.06, -1.34, 1.01, -9.69, -0.76, 0.18, 0.06, -0.58, 0.83, -9.75, -7.87, -62.06, -4.56, 0.07, 0.05, 0.00, 112.56, -3.37, -175.12, 0.05, 0.83, 0.55, -0.00, 27, 112, 414, 9, 
7400,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 49.16, 2.50, 1.00, 0.00, 
7410,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 49.28, 2.50, 1.00, 0.00, 
7420,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 3, 18.00, 49.40, 2.50, 1.00, 0.00, 
7430,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 3, 4, 18.00, 49.52, 2.50, 1.00, 0.00, 
7440,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 3, 18.00, 49.64, 2.50, 1.00, 0.00, 
7450,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 49.76, 2.50, 1.00, 0.00, 
7460,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 52.39, 2.50, 1.00, 0.00, 
7470,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 50.01, 2.50, 1.00, 0.00, 
7474, 112.56, -3.25, -175.12, 1.22, -0.03, -9.94, 1.77, -0.85, -0.18, -0.55, 0.82, -9.75, -8.56, -63.38, -5.00, -0.01, 0.04, -0.02, 112.56, -3.19, -175.12, 0.05, 0.83, 0.55, -0.00, 29, 112, 407, 404, 
7504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 52.64, 2.50, 1.00, 0.00, 
7514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 50.26, 2.50, 1.00, 0.00, 
7524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 52.89, 2.50, 1.00, 0.00, 
7534,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 50.51, 2.50, 1.00, 0.00, 
7544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 50.63, 2.50, 1.00, 0.00, 
7554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 3, 18.00, 50.75, 2.50, 1.00, 0.00, 
7564,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 3, 4, 18.00, 50.87, 2.50, 1.00, 0.00, 
7570, 112.56, -3.31, -175.12, -0.88, 1.40, -10.52, -1.01, -0.43, -0.26, -0.57, 0.82, -9.75, -6.75, -64.06, -7.69, 0.02, -0.10, -0.03, 112.56, -3.37, -175.12, 0.05, 0.83, 0.55, -0.00, 25, 112, 410, 8, 
7594,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 4, 19.00, 48.48, 2.50, 1.00, 0.00, 
7604,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 3, 18.00, 51.10, 2.50, 1.00, 0.00, 
7614,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 3, 4, 18.00, 51.22, 2.50, 1.00, 0.00, 
7624,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 3, 18.00, 51.34, 2.50, 1.00, 0.00, 
7634,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 51.46, 2.50, 1.00, 0.00, 
7644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 51.58, 2.50, 1.00, 0.00, 
7654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 3, 18.00, 51.70, 2.50, 1.00, 0.00, 
7664,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 3, 4, 18.00, 51.82, 2.50, 1.00, 0.00, 
7670, 112.56, -3.12, -175.12, 0.23, -0.84, -9.30, -0.84, 1.41, 0.65, -0.54, 0.82, -9.75, -7.56, -64.00, -6.19, 0.03, -0.02, 0.01, 112.56, -3.19, -175.12, 0.05, 0.83, 0.55, 0.00, 29, 112, 405, 11, 
7699,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 3, 18.00, 51.94, 2.50, 1.00, 0.00, 
7709,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 3, 17.00, 54.57, 2.50, 1.00, 0.00, 
7719,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 4, 17.00, 54.70, 2.50, 1.00, 0.00, 
7729,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 4, 3, 17.00, 54.83, 2.50, 1.00, 0.00, 
7739,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 54.96, 2.50, 1.00, 0.00, 
7749,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 55.09, 2.50, 1.00, 0.00, 
7759,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 52.71, 2.50, 1.00, 0.00, 
7769,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 55.34, 2.50, 1.00, 0.00, 
7773, 112.50, -3.31, -175.12, -1.08, 1.07, -8.36, -0.52, 0.25, 1.39, -0.56, 0.81, -9.75, -6.56, -64.69, -5.06, 0.06, 0.02, 0.00, 112.50, -3.25, -175.19, 0.05, 0.83, 0.55, -0.00, 27, 112, 405, 16, 
7801,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 52.96, 2.50, 1.00, 0.00, 
7811,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 55.59, 2.50, 1.00, 0.00, 
7821,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 53.21, 2.50, 1.00, 0.00, 
7831,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 53.33, 2.50, 1.00, 0.00, 
7841,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 4, 19.00, 50.94, 2.50, 1.00, 0.00, 
7851,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 4, 3, 18.00, 53.56, 2.50, 1.00, 0.00, 
7861,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 3, 4, 19.00, 51.17, 2.50, 1.00, 0.00, 
7870, 112.56, -3.12, -175.12, -0.89, 0.64, -10.60, 1.79, -1.05, 0.48, -0.53, 0.82, -9.75, -7.25, -69.37, -7.37, -0.01, 0.03, 0.01, 112.56, -3.06, -175.12, 0.05, 0.83, 0.55, 0.00, 26, 112, 415, 9, 
7899,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 3, 18.00, 53.79, 2.50, 1.00, 0.00, 
7909,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 53.91, 2.50, 1.00, 0.00, 
7919,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 56.54, 2.50, 1.00, 0.00, 
7929,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 54.16, 2.50, 1.00, 0.00, 
7939,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 54.28, 2.50, 1.00, 0.00, 
7949,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 4, 19.00, 51.89, 2.50, 1.00, 0.00, 
7959,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 4, 3, 18.00, 54.51, 2.50, 1.00, 0.00, 
7969,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 3, 4, 19.00, 52.12, 2.50, 1.00, 0.00, 
7974, 112.56, -3.19, -175.19, -0.69, 0.28, -9.01, -0.14, -0.53, 0.74, -0.55, 0.81, -9.75, -7.37, -64.19, -5.19, -0.02, 0.03, 0.01, 112.56, -3.19, -175.19, 0.05, 0.83, 0.55, -0.00, 29, 112, 410, 12, 
8003,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 3, 18.00, 54.74, 2.50, 1.00, 0.00, 
8013,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 4, 18.00, 54.86, 2.50, 1.00, 0.00, 
8023,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 54.98, 2.50, 1.00, 0.00, 
8033,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 4, 19.00, 52.59, 2.50, 1.00, 0.00, 
8043,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 4, 4, 19.00, 52.70, 2.50, 1.00, 0.00, 
8053,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.30, 2.50, 1.00, 0.00, 
8063,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.40, 2.50, 1.00, 0.00, 
8070, 112.62, -3.06, -175.19, 0.52, -0.25, -9.28, 1.05, -1.07, 0.47, -0.53, 0.81, -9.75, -8.19, -64.19, -5.56, 0.01, -0.06, -0.00, 112.62, -3.12, -175.19, 0.05, 0.83, 0.55, 0.00, 27, 112, 408, 10, 
8098,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.50, 2.50, 1.00, 0.00, 
8108,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.60, 2.50, 1.00, 0.00, 
8118,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.70, 2.50, 1.00, 0.00, 
8128,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.80, 2.50, 1.00, 0.00, 
8138,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 50.90, 2.50, 1.00, 0.00, 
8148,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.00, 2.50, 1.00, 0.00, 
8158,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.10, 2.50, 1.00, 0.00, 
8168,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.20, 2.50, 1.00, 0.00, 
8172, 112.50, -3.00, -175.31, -0.58, 0.63, -10.24, -0.07, -0.15, -0.48, -0.50, 0.78, -9.76, -5.56, -64.19, -6.69, 0.12, 0.08, 0.02, 112.56, -2.94, -175.37, 0.05, 0.83, 0.55, 0.00, 32, 112, 405, 15, 
8197,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.30, 2.50, 1.00, 0.00, 
8207,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.40, 2.50, 1.00, 0.00, 
8217,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.50, 2.50, 1.00, 0.00, 
8227,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.60, 2.50, 1.00, 0.00, 
8237,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.70, 2.50, 1.00, 0.00, 
8247,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.80, 2.50, 1.00, 0.00, 
8257,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 51.90, 2.50, 1.00, 0.00, 
